sku;departamento;seccion;familia
CONSTANCE49;1;3;3
DEBORAH12;1;3;3
JEANETTE99;1;3;5
JEANETTE49;1;3;5
RW15F7802LNSMS9;1;3;2
RW15F7800LB99;1;3;1
RM15F7801LNSMS9;2;3;2
RM15F7800LB99;2;3;1
903200097940778;2;1;3
903200097940931;2;1;3
413218554155779;2;1;6
309010554012743;2;1;6
319018557656920;2;1;7
433300557644950;2;1;4
002030007622778;2;2;2
002030007622931;2;2;2
803095080399771;2;1;3
418308553703704;2;1;6
843575089143771;2;1;6
468268578576999;1;1;4
468508578576034;1;1;4
849220080093999;1;1;3
AM0650S44487900;2;1;6
300700469836778;2;1;6
AM0664S30144470;2;1;6
403208010096754;2;1;6
300000310096754;2;1;6
DL0893S30341470;2;1;1
300954528142002;2;1;6
FB0241S44491258;2;1;4
300953710122234;2;1;6
413658069836461;2;1;6
FB0252S30309961;2;1;4
840499089110778;2;1;6
944440097946778;2;1;3
944440097946987;2;1;3
GD0260S22240860;2;1;2
903230097961290;2;1;3
GD0276S20694100;2;1;2
944480097944789;2;1;3
GD0280S20694482;2;1;2
870230080331778;2;1;5
GD0288S20694900;2;1;2
GD0290S22507100;2;1;2
GD0307S22427100;2;1;2
GD0307S22427900;2;1;2
473843157672458;1;1;9
473843412323999;1;1;9
463760012106458;1;1;4
463780063734007;1;1;4
463791154769002;1;1;4
GU0107S25147854;2;1;3
GU0116S25148858;2;1;3
GU0117S25148858;2;1;3
KA0861S44225110;2;1;5
LA0958S30309470;2;1;5
LA0965S30144470;2;1;5
LA0977S30342470;2;1;5
LA0982S30357900;2;1;5
LB0023S30501900;2;1;5
LB0037S30144961;2;1;5
A473681200555;2;1;9
A471881200555;2;1;9
A421381050606;2;1;5
A420881060555;2;1;5
A310281290555;2;4;1
A200159620555;2;3;5
A192481070555;2;1;2
A170981060555;2;1;6
A170181050606;2;1;6
TB504CWHTNVY;4;3;2
TB103BWHTNVYRED;4;3;2
ARISTOCRAT 2076;4;3;2
MACHFOUR 2070B;4;3;2
MACHTWO 2031B G;4;3;2
FLIGHT004 7804C;4;3;2
JOURNEY 24001A;4;3;2
JOURNEY 24001C;4;3;2
BELIEVER 23008A;4;3;1
TEMPTATION 2202;4;3;1
HURRICANE22025C;4;3;1
HURRICANE22025A;4;3;1
WESTBOUND19015A;4;3;1
BJ1510130;2;1;6
BJ1510112;2;1;6
BJ1510213;2;1;6
BJ1511208;2;1;6
1007SP14BLACK;2;3;1
1007SP14WHITE;2;3;1
1100FL15MULTI;2;3;1
3001BPCLBLACK;2;4;5
3001BPCLCAPPUCC;2;4;5
WW1100ALTFL15BL;1;3;1
WW1100ALTFL15OR;1;3;1
WW1100ALTFL15WH;1;3;1
3001BPMIDBURGUN;1;4;1
3001BPMIDPESCO;1;4;9
AF000;4;1;1
AF001;4;1;1
AF102;4;1;1
760272;4;1;1
763907;4;1;1
760326;4;1;1
760302;4;1;1
760296;4;1;1
972101;4;1;1
972102;4;1;1
972103;4;1;1
972104;4;1;1
AF104;4;1;1
AAJ44AVAR1;1;1;4
AAD64BVAR1;1;1;6
AAF08AVAR4;1;1;4
AAF06AVAR4;1;1;9
AAF09BVAR4;1;1;9
AAF12BVAR1;1;1;8
V70631WHITE;1;3;1
V70632BLACK;1;3;1
DE258;1;1;6
FB5355NYBINOOH*;2;4;3
FZ5350NYBINOOH*;2;4;5
DL24197NYBINOOH;2;2;7
V15560NYBINOOH;2;2;7
PU5358NYBINOOH;2;2;7
169A;1;1;6
D161;1;1;6
DE160V14;1;1;6
D165;1;1;6
D1008A;1;1;8
V72802CANVASWHI;2;3;1
AB0174860001;1;1;5
AH0174860001;1;1;6
AH0274860001;1;1;6
H11151010001;1;1;6
T08251210001;1;1;2
C02102700150;1;1;7
C08131189000;1;1;7
C05251210001;1;1;7
FS0241529001;1;1;2
E02247659000;1;1;3
E02147659000;1;1;3
N02146279001;1;1;9
41324055373074*;7;1;10
41904055302943-;7;1;10
41915856895074*;7;1;10
42312253029999*;7;1;10
43316854654751;7;1;5
46322053718920*;7;1;10
463950554155778;7;1;10
469084953052455;7;1;10
469084953052999;7;1;10
46911057244207;7;1;10
48316054155455*;7;1;5
49307493052438*;7;1;11
49326254155532*;7;1;11
493352557244207;7;1;11
80073500385742*;7;1;3
845880589147742;7;1;3
85597059147742*;7;1;9
87026050385742*;7;1;6
880330580385742;7;1;8
880330580385987;7;1;8
FI01CO00000-;4;5;1
FL01CO01396-;4;5;1
FD99CO01396-;4;5;1
CU21VE36151-;4;5;1
CU21VE23150--;4;5;1
CU29SEJ0407-;4;5;1
CU29SEJ0407--;4;5;1
F562PM603F0316;1;2;7
F562PM603F0376;1;2;7
F562PM603F0386;1;2;7
F562SA503M01MU;1;4;8
F562SA606F0316;1;4;3
F562SA606F0386;1;4;3
F562SA607F0376;1;4;7
F562SA607F0386;1;4;7
F562BL03255051;1;1;4
F562BL03352716;1;1;4
F562JU13057A16;1;1;7
F562JU72892216;1;1;7
F562PA0975AS99;1;1;5
F562RO37252016;1;1;6
F562RO8344XC98;1;1;6
F562RO8354XE86;1;1;6
F562SW7054XC98;1;1;3
F562SW7054XC16;1;1;3
F562SW7274XE99;1;1;3
F562SW7284XE86;1;1;3
F562SW7294XE99;1;1;3
F562SW765950MU;1;1;3
F562TO1355AM16;1;1;2
F562TO1355AS99;1;1;2
F562TO1355DH16;1;1;2
F562TO4303XB01;1;1;3
F562TO50286226;1;1;3
F562TS7214YD98;1;1;2
F562TS7214YD16;1;1;2
F562SW77795293;1;1;3
F561SW78795693;1;1;3
F561TS83499294;1;1;2
F565AC813F25MU;2;2;2
F565PM202F23MU;2;4;6
F565SF218F23MU;2;4;3
F565SF215F23MU;2;4;4
F565SF211F25MU;2;4;5
F565SF210F25MU;2;4;1
F565BL7184MA98;2;1;6
F565CH1001FR01;2;1;1
F565CH1001FR63;2;1;1
F565CH1021FP01;2;1;1
F565CH2001KG76;2;1;1
F565CH2101KE76;2;1;1
F56OU3211OK77;2;1;7
F565PA2201AA75;2;1;5
F565PA2221RF98;2;1;5
F565PO0014BA99;2;1;2
F565PO0014BA97;2;1;2
F565PU2333LA69;2;1;3
F565PU2513XC99;2;1;3
F565PU2563XH77;2;1;3
F565SW0014XC98;2;1;3
F565SW0014XE86;2;1;3
F565SW0934MA53;2;1;3
F565SW0954MB23;2;1;3
F565SW0964MB99;2;1;3
F565TS0504YC98;2;1;2
F565TS0504YE86;2;1;2
F565VE4111RF98;2;1;6
F565PO014BA77;2;1;2
F565SW0554XE99;2;1;3
F565SW1024ME93;2;1;3
F565TS0184SH01;2;1;2
F565SW0014XM77;2;1;3
LA087930342470;2;1;5
LA067830330470;2;1;5
LA072139781520;2;1;5
LA071130281470;2;1;5
AM06109165961;2;1;6
MA42461H15;2;3;1
MA42465H15;2;3;1
M55854;2;3;1
M55891;2;3;1
AF5825;2;3;1
S77419;2;3;1
AF6219;2;3;1
A800380630555;2;2;1
A801180580555;2;2;1
A740280541555;2;4;5
A740380541555;2;4;1
A760480541555;2;4;5
WL4200DFP;1;3;1
WL4200DFL;1;3;1
WR9960GH;1;3;1
WR9960GN;1;3;1
WL5740WTA;1;3;1
WL5740WTC;1;3;1
WL5740TSZ;1;3;1
WL5740TSY;1;3;1
W5300PIA;1;3;1
W5300PIM;1;3;1
M5770NGO;2;3;1
M5770NGB;2;3;1
ML5740TTA;2;3;1
ML8780AAB;2;3;1
ML5740TSX;2;3;1
ML5740TSZ;2;3;1
ML5740TSY;2;3;1
ML5740AC;2;3;1
NB5740BAA;2;3;1
NB5740BAB;2;3;1
609012F15833;2;1;2
609012F15375;2;1;2
609019F15375;2;1;3
609018F15833;2;1;2
605013F15380;2;1;7
611024F15380;2;1;3
611032F15724;2;1;3
21B0018001;2;4;5
AP4762;2;1;6
AP4768;2;1;5
AO2592;2;1;3
AO4571;2;1;3
AO2602;2;1;5
AO2607CAMO;2;1;2
AQ4829;2;3;2
AQ2659;2;3;1
A812082071093;1;2;7
A751282071504;1;4;1
A750782071093;1;4;3
A750982071093;1;4;1
A750882071093;1;4;1
A750682071093;1;4;1
A752280012001;1;4;1
A750380101888;1;4;1
A74958002420;1;4;1
A74958002125;1;4;1
A74938002299;1;4;1
A7493800227;1;4;1
A762182101100;1;4;1
A77118401606;1;5;8
A91228401606;1;5;5
A914184017606;1;5;8
A851484011888;1;5;8
A851584011888;1;5;8
A851684011888;1;5;8
A851784011888;1;5;8
A851884011888;1;5;8
A80078001125;1;2;1
A80078001299;1;2;1
A80338001555;1;2;1
B797883051145;4;1;4
B798083051145;4;1;4
B797983051145;4;1;4
B798283042555;4;1;4
B797683051145;4;1;4
B797783051145;4;1;4
B798183031002;4;1;4
DIVINITY V646;4;3;1
OBSESSY V646;4;3;1
CHEEK V41;4;3;1
CHEEK V60;4;3;1
SLUTTY 367;4;3;1
SLUTTY 216;4;3;1
SWINGY V24;4;3;1
DRVV329AW15COBA;1;1;6
C11166;1;4;1
C11251;1;4;1
C11151;1;4;1
C14069;1;4;1
C13531;1;4;1
C11184BKORANGE;1;4;1
C14081BKMULTI;1;4;1
D14679VIOLET;1;4;1
D13979GREEN;1;4;1
D13979VIOLET;1;4;1
413702441;1;1;5
413705442;1;1;5
413724444;1;1;5
413742F15508;1;1;5
106659F15374;1;1;6
101472F15374;1;1;9
T100;1;4;4
T110;1;4;4
T120;1;4;4
T130;1;4;4
T140;1;5;6
102251F15374;1;1;7
106696F15374;1;1;6
103468F15374;1;1;5
108130F15489;1;1;8
119110F15374;1;1;3
20B0066001;1;4;1
20S0060612;1;4;1
20S0061486;1;4;1
20S0095001;1;4;1
305105F15001;1;3;2
T150;1;5;6
T160;1;5;6
T170;1;5;6
T180;1;5;6
T190;1;5;6
T200;1;5;6
T210;1;5;6
T220;1;5;2
T230;1;5;2
T240;1;5;2
T250;1;5;4
T260;1;5;4
T270;1;5;4
T280;1;5;1
T290;1;5;7
U5100001166999;2;1;7
D030071035R405;1;1;4
D030071035R549;1;1;4
D4310001035R035;1;1;4
D4310001035R919;1;1;4
D41600011721919;1;1;4
D412000FGB11629;1;1;4
BA1140001035547;7;1;10
BA114000103554*;7;1;10
BA114000103573;7;1;10
BA114000103573*;7;1;10
BA114000103577;7;1;10
BA114000103577*;7;1;10
BA91001103513;7;1;10
BA91001103513*;7;1;10
BA91001103513**;7;1;10
BA910011035177;7;1;10
BA91001103517*;7;1;10
BA91001103517**;7;1;10
BA910011035770;7;1;10
BA91001103577*;7;1;10
BA91001103577**;7;1;10
BO2250001035770;7;1;10
BO225000103577*;7;1;10
BO22500010350**;7;1;10
BO2250001035858;7;1;10
BO225000103585*;7;1;10
BO22500010358**;7;1;10
BA910011035035;7;1;10
BA91001103503*;7;1;10
BA9100110350**;7;1;10
BO2260010359**;7;1;5
AM0193S44579900;1;1;4
AM0205SX9515143;1;1;4
CU0037S44014101;1;1;6
CU0039S41806900;1;1;6
CU0050S44624900;1;1;6
GC0156S22427100;1;1;2
GC0156S22427900;1;1;2
KA0303S44579900;1;1;5
KA0328S39021100;1;1;5
KA0328S39021110;1;1;5
NC0410S41806900;1;1;2
C11184BKWHITE;1;4;1
249 BLUE;4;1;6
249 GREEN;4;1;6
249 BROWN;4;1;6
249 TURQ;4;1;6
249 YEL;4;1;6
242 GREEN;4;1;6
242 PINK;4;1;6
239 BLUE;4;1;6
239 BROWN;4;1;6
252 YEL;4;1;6
252 RD;4;1;6
252 ORANGE;4;1;6
252 ROSEGLD;4;1;6
252 GREEN;4;1;6
228 SILVER;4;1;6
211 GREEN;4;1;6
211 ANT;4;1;6
254 GREEN;4;1;6
254 ANT;4;1;6
209 WHT;4;1;6
253 BLACK;4;1;6
253 YEL;4;1;6
225 RUBI;4;1;6
252 GR;4;1;6
200 WHITE;4;1;6
200 SILVER;4;1;6
FW1510101BLACK;1;4;4
FW1510101COBALT;1;4;4
FW1512701BLACK;1;4;1
FW1512701COBALT;1;4;1
FW1510136BLACK;1;4;4
FW1510136COBALT;1;4;4
704927008;1;3;1
704927600;1;3;1
805093001;1;3;1
807298700;1;3;1
725076003;1;3;1
725076602;1;3;1
807460001;1;3;1
807459001;1;3;1
805092300;2;3;1
705282700;2;3;1
684714700;2;3;1
806979006;2;3;1
9600106;4;2;1
9600109;4;2;1
9600110;4;2;1
9600111;4;2;1
K0014001;4;2;1
K0014003;4;2;1
K0024003;4;2;1
K0024004;4;2;1
BABAYBABY BEIGE;4;3;1
NICOLOU BLACK;4;3;1
VELVETDARLING B;4;3;1
ULTRACANDY GOLD;4;3;1
CRYSTALGREEN;1;3;1
CRYSTALRED;1;3;1
ISABEL;1;3;2
SOPHIE;1;3;2
KATE;1;3;1
JASMINE;1;3;2
WHC2BWHITE;1;1;5
DIADEMA;2;3;1
ANDROMEDA;2;3;1
LUNASTARS;2;3;1
PERLA;2;3;2
ALYSSA;2;3;2
MORGAN;2;3;2
QUEENSIBILLA;1;3;5
QUEENBLACKY;1;3;5
ISIDE;1;3;1
AMMONE;1;3;1
OSIRIDE;1;3;1
9781594204944;4;1;12
A6311280126;2;1;10
A6105543926;2;1;10
9120005001;2;5;1
9120004001;2;5;1
9110002002;1;5;1
9120007001;2;5;1
9110004002;1;5;1
9110006012;1;5;1
9120020001;2;5;1
9120039001;2;5;1
9110009001;1;5;1
9110018012;1;5;1
9110019012;1;5;1
9110047001;1;5;1
9110054002;1;5;1
9110056001;1;5;1
9110065001;1;5;1
9110069001;1;5;1
9110022002;1;5;1
0900503001;1;5;1
0900502001;1;5;1
9120043001;2;5;1
0900501001;1;5;1
9120038001;2;5;1
1000457002;1;5;5
1000456002;1;5;5
9120015001;2;5;1
1000455002;1;5;5
9120012001;2;5;1
9120044001;2;5;1
020314371003;1;5;4
020314381003;1;5;4
020314381001;1;5;4
020313671001;1;5;4
020314071001;1;5;4
020314071002;1;5;4
020313071001;1;5;4
020313671002;1;5;4
020313971001;1;5;4
040349681001;2;5;6
020314271001;1;5;4
020314371001;1;5;4
890203017100;1;5;1
890202917100;1;5;1
890202601000;1;5;1
890203001100;1;5;1
890202608000;1;5;1
890202803000;1;5;1
890202608100;1;5;1
890202901100;1;5;1
890203008100;1;5;1
890202813000;1;5;1
890202807100;1;5;1
890202817100;1;5;1
890202914100;1;5;1
890202816000;1;5;1
890203016000;1;5;1
890203010000;1;5;1
890202810000;1;5;1
890202907100;1;5;1
890202908100;1;5;1
373834KLX2N926*;2;4;6
273023D9404100*;2;4;6
0403496002;2;5;6
0403498002;2;5;6
0403573001;2;5;6
0403530001;2;5;6
0403523001;2;5;6
0403572001;2;5;6
0403628001;2;5;6
0403629001;2;5;6
0403850001;2;5;6
AP4893;2;1;2
763297;4;1;1
CL0678;2;5;3
CL0679;2;5;3
CL5386;2;5;3
CL3808;2;5;3
CL3454;2;5;3
CL3219;2;5;3
CL0068;2;5;3
CL3511;2;5;3
CL0066;2;5;3
CL5458;2;5;3
CL1467;2;5;3
CL5161;2;5;3
CL5443;2;5;3
WA0073;4;2;2
WA0072;4;2;2
BL4716;2;5;1
BL4710;2;5;1
BA0146;2;5;1
BL4536;2;5;1
BL4538;2;5;1
BL4659;2;5;1
BL0202;2;5;1
BL0677;2;5;1
BL1043;2;5;1
BL0679;2;5;1
BL5781;2;5;1
BL4634;2;5;1
CL4632;2;5;1
CL5431;2;5;3
THINBLUE B;4;1;6
THINBLUE N;4;1;6
TINKERBELL N;4;1;6
TINKERBELL B;4;1;6
ALLTHATGLITTERS;4;1;6
PINCHOFGREEN;4;1;6
SANTORINI N;4;1;6
SANTORINI B;4;1;6
BALISUNSET B;4;1;6
BALISUNSET N ;4;1;6
CAPRI N;4;1;6
10145BLACK;1;4;4
13241COBALTBLUE;1;4;4
13241BLACK;1;4;1
13241GREY;1;4;1
13241RUBYRED;1;4;1
13235COBALTBLUE;1;4;1
13235RUBYRED;1;4;1
11245BLACK;1;4;1
13341BLACK;1;4;1
13341COBALTBLUE;1;4;1
CWPONCHO10BLACK;1;1;4
CWPONCHO10WHITE;1;1;4
L3COTTONBLACK;2;1;2
L3COTTONWHITE;2;1;2
MS61BBLACK;2;1;5
MS72TUX1BLKWHIT;2;1;5
MS72TUX1BLKRED;2;1;5
MS72TUXARMYBLAC;2;1;5
HC2CPIP2BLACK;2;1;5
HC2CPIP1ARMY;2;1;5
HC2CPIP1MGREY;2;1;5
HC2CPIPBLACK;2;1;5
T1SABLACK;2;1;2
T1SAWHITE;2;1;2
T400WHITE;2;1;2
R81WHITE;2;1;2
COT504SHSDKSTON;2;1;6
COT504SHSRED;2;1;6
MS12PBLACK;2;1;6
COT504FOILEDBLA;2;1;6
MS666BLACK;2;1;3
WM362BLKWHITE;2;1;3
JK200BEREDGOLD;2;1;6
JK200BESMOKEGRE;2;1;6
TR512BLACK;2;1;5
DCOT418503BLACK;2;1;6
FJ508ABLACK;2;1;2
SKATE04;4;3;2
ZEUS021;4;3;2
ZEUS025;4;3;2
HIROTO035;4;3;1
HIROTO037;4;3;1
HIROTO039;4;3;1
LADYMARIAN050;4;3;1
LADYMARIAN051;4;3;1
DOUST0106;4;3;2
DOUST0107;4;3;2
JM03;4;3;2
JM04;4;3;2
WCAPE500IVORY;1;1;4
WDCOT418503MILI;1;1;4
WFJ223BLACK;1;1;2
WFJ222BLKAZURE;1;1;2
WSK512BLACK;1;1;7
876930080261999;1;1;5
41904055302943*;7;1;10
4231325541559**;7;1;10
4632205371892**;7;1;10
46322053718920-;7;1;10
46394255415599-;7;1;10
46395055415577*;7;1;10
4639505541557**;7;1;10
49335255724420*;7;1;11
4933525572442**;7;1;11
43316854654751*;7;1;5
4331685465475*;7;1;5
41915856895074-;7;1;10
4191585689507**;7;1;10
41929055302990*;7;1;10
419040553029**;7;1;10
41324055373074-;7;1;10
4132405537307**;7;1;10
4231225530299-;7;1;10
423122553029**;7;1;10
VE4296 GB18759;4;3;1
87026050385742-;7;1;6
870260203857**;7;1;6
88033058038574*;7;1;8
88033058038598*;7;1;8
80073500385742-;7;1;3
800735003857**;7;1;3
46908495305245*;7;1;10
46908495305245-;7;1;10
46908495305299*;7;1;10
46908495305299-;7;1;10
4691105724420*;7;1;10
4691105724420-;7;1;10
49307493052438-;7;1;11
4930749305243**;7;1;11
48316054155455-;7;1;5
85597059147742-;7;1;9
8559705914774**;7;1;9
84588058914774*;7;1;3
84588058914774-;7;1;3
TOJ00101COJSP01;4;1;8
MLTCHO85;4;1;6
WSTING023;4;1;6
WSTING023BLK;4;1;6
MLTHCO103;4;1;6
MLTHCO060;4;1;6
MNEOHM6003;4;1;6
MNEBAS054;4;1;6
MSTING025;4;1;6
3221M8731;1;2;3
3221M8951;1;2;3
3282M8931;1;2;3
3378M8941;1;2;3
3289M9291;1;2;3
30223M9221;1;2;3
30240M9421;1;2;3
FL0026BLACKGOLD;1;4;8
JE0102MICAOBSID;1;4;8
JE0094REDTIEDYE;1;4;8
JE0086ABALONE;1;4;8
JE0003HOTPINK;1;4;8
JE0069ORANGE;1;4;8
MN0007ABALONE;1;4;8
MN0050SILVER;1;4;8
OS0006SILVER;1;4;1
OS0007OBSIDIAN;1;4;1
KAS1501401;4;3;1
KAS1501402;4;3;1
KAS1501405;4;3;1
KAS1501400;4;3;1
KAS1501403;4;3;1
KAS1501404;4;3;1
PRN1513340;4;3;1
PRN1413326;4;3;1
PRN1413327;4;3;1
PRN1413312;4;3;1
ARGYLEBLUE;2;3;1
ARGYLERED;2;3;1
BELGRAVIGREY;2;3;1
BELGRAVIRED;2;3;1
00182N5411;1;2;3
00182N5431;1;2;3
00182N5971;1;2;3
00661N5421;1;2;3
00688N3202;1;2;3
248 BLUE;4;1;6
00002JL5851;1;2;3
248 MULTI;4;1;6
248 ORANGE;4;1;6
248 GUN;4;1;6
00002JL5852;1;2;3
00162JM5281;1;2;3
00162JM7361;1;2;3
250 ORANGE;4;1;6
00182A38471;1;2;3
250 YELLOW;4;1;6
250 PINK;4;1;6
00182A40031;1;2;3
250 BLUE;4;1;6
00182JL9665;1;2;3
238 MULTI;4;1;6
00616A35101;1;2;3
258 BLACK;4;1;6
00688JL8555;1;2;3
258 GUN;4;1;6
257 BLACK;4;1;6
257 GUN;4;1;6
273 GUN;4;1;6
00688N320B1;1;2;3
00688N453B1;1;2;3
259M BLACK;4;1;6
259M GUN;4;1;6
259M PINK;4;1;6
270M SILVER;4;1;6
270M SLV/BLUE;4;1;6
260M SILVER;4;1;6
271M BLUE;4;1;6
271 YELLOW;4;1;6
272 BLACK;4;1;6
272 RED;4;1;6
272 TURQ;4;1;6
256 SILVER;4;1;6
255 BLACK;4;1;6
255 JADE;4;1;6
255 PINK;4;1;6
222 ROSEGOLD;4;1;6
222 WHTGOLD;4;1;6
227 YELLOW;4;1;6
227 VIOLET;4;1;6
259 IVORY;4;1;6
259 ROSE;4;1;6
274 WHITE;4;1;6
275 SILVER;4;1;6
277 SILVER;4;1;6
257M BLACK;4;1;6
276M BLACK;4;1;6
276M WHITE;4;1;6
276 PINK;4;1;6
276 GUN;4;1;6
PAMELA SOM;1;2;2
CATRINA;4;1;6
RWRS1519;1;1;6
RWRS1525;1;1;6
A04014134A1555;1;1;6
A08014134A1112;1;1;2
A07024140A1555;1;1;2
A75988051A1112;1;4;1
A84998051A1555;1;4;4
A91998450A0606;1;5;4
A91978450A0606;1;5;5
A07014140A1555;1;1;2
A76998250A1555;1;4;1
A04034140A1317;1;1;6
A76988251A1317;1;4;1
A79858303A1317;4;1;4
IBU512005NERO;2;4;5
3377M8971;1;2;3
3289M92610;1;2;3
SOEFFT;4;1;1
AZY50WH;4;1;1
AZY50BL;4;1;1
AZY50PI;4;1;1
AZY50YE;4;1;1
AZY50WE;4;1;1
AZY50GR;4;1;1
RPVP50ME;4;1;1
T110 YELLOW;1;4;4
T300;1;5;4
T301;1;5;4
T302;1;5;2
T303;1;5;2
T305;1;5;6
T306;1;5;6
T307;1;5;6
T308;1;5;6
T309;1;5;6
T310;1;5;6
T311;1;5;6
T312;1;5;6
358GREENGOLD;1;3;4
494CLARET;1;3;5
121SMOKE;1;3;4
621BLACK;1;3;2
605CLARET;1;3;4
CH5PINK;1;1;4
A5PINK;1;1;9
CH2BLACK;1;1;4
CUFW2BLACK;1;1;4
A2BLACK;1;1;9
PAFW9BLACK;1;1;5
FAFW4BLACK;1;1;7
PAFW11PINK;1;1;5
PAFW1KHAKI;1;1;9
PAFW3KHAKI;1;1;9
AF002;4;1;1
AF003;4;1;1
AF004;4;1;1
AF100;4;1;1
AF101;4;1;1
AF103;4;1;1
WJK122PATENTBLA;1;1;4
WSH120WHITE;1;1;1
WSH120BLACK;1;1;1
HC1BSHEAVYLINEN;2;1;5
HC1BSHEAVYPBLUE;2;1;5
HC1BSHEAVYBLACK;2;1;5
HC1BSHEAVYBCHOC;2;1;5
HC1BSHEAVYBLKGO;2;1;5
HC1BSHEAVYWHIGO;2;1;5
HC1BSHEAVYLAPIS;2;1;5
MS67AWHITE;2;1;3
JK107BBBLACK;2;1;6
COT402SPBLACK;2;1;6
ALTE1571P;1;1;8
ALTE1573P;1;1;8
ANDR302;1;1;8
CO14305X;1;1;8
DA2Z1504P;1;1;4
LILB1571KNP;1;1;4
LIO1GLABL;1;1;4
MUGH1579P;1;1;4
WILLGLAAZ;1;1;4
WILLGLAMA;1;1;4
VE4308B1081354;4;3;1
VE4308BGB11154;4;3;1
VE4305QGB15A54;4;3;1
VE430450667N57;4;3;1
VE4307GB18758;4;3;2
FUTUREISPASTGB2;4;3;1
FUTUREISPAST03;4;3;1
ABSENTEC01;4;3;1
MADAMEMWRD1;4;3;1
MADAMEMGD1;4;3;1
MADAMEMGWD1;4;3;1
LAROUGEPD1;4;3;1
LAROUGEC01;4;3;1
PATTIK1;4;3;1
JOLILADYPD1;4;3;1
JOLILADYWRD1;4;3;1
JOLILADYMT1;4;3;1
MOSSBS2;4;3;1
MOSS03;4;3;1
FLYINGPIGGYP5;4;3;1
CLEAVEWRD1;4;3;1
CLEAVEBD2;4;3;1
CLEAVEBRD1;4;3;1
THEDREAMERGBD1;4;3;1
CCPPSSMCLV;4;1;1
CCPPSSWCLV;4;1;1
PIETAM01;4;3;1
BRICKM01;4;3;1
BRICKG9;4;3;1
DIDIDBRD1;4;3;1
NOTTODAY01;4;3;1
NOTTODAYP7;4;3;1
NOTTODAYGBD1;4;3;1
NOTTODAYYD1;4;3;1
NOTTODAYGOD1;4;3;1
SECONDBOSSGOD1;4;3;1
SECONDBOSSSD1;4;3;1
TRACER04;4;3;1
TRACERN1;4;3;1
BONGO01;4;3;1
CM242A;1;1;3
CM242AEPURPLE;2;1;3
CM242APINK;2;1;3
CM86DSTONE;2;1;3
CW45AAQUA;1;1;3
CW45APOWDERROSE;1;1;3
CW45APURPLE;1;1;3
CNM130CGREYSILV;2;1;3
CNM235ABLACK;2;1;6
COT152SHEEPBLAC;2;1;6
COT2310BLACK;2;1;6
COT237BLACK;2;1;6
FJ140DGREYBLACK;2;1;2
FJ140DWHITEBLUE;2;1;2
KM197PINK;2;1;3
PM1BLACK;2;1;3
PM2WHITE;2;1;2
PW11BLACK;2;1;2
R4BLACK;2;1;2
R56GREYBLACK;2;1;2
SH209GREYWHITE;2;1;1
SH233WHITE;2;1;1
T1SGREYFLANNEL;2;1;2
T26BLACKGRAPE;2;1;2
T26CHARCOALBLAC;2;1;2
TR110STONE;2;1;5
WD244BLACK;1;1;6
WD244HOTPINK;1;1;6
WJK122CBLACK;1;1;4
WR63PGREYLEOPAR;1;1;8
WR85CGREYBLACK;1;1;2
WSH248NAVY;1;1;2
WSK170NAVY;1;1;7
WSK179CYCLAMEN;1;1;7
WT11SWHITE;1;1;2
WTRAUBERGINE;1;1;5
WTRBABYPINK;1;1;5
WTRGREEN;1;1;5
WTR145BLACKWHIT;1;1;7
WTR164BLACK;1;1;5
WTR164MIDNIGHT;1;1;5
CW156FLANNEL;2;1;3
S0031PYT0051005;1;4;1
RQ10LGREYBLACK;1;1;2
890000;4;1;1
93111;4;1;1
610000;4;1;1
650000;4;1;1
28425;4;1;1
27425;4;1;1
30425;4;1;1
MB7654;4;1;1
13425;4;1;1
VL140600010622;4;3;2
VL131500040636;4;3;2
VL131500057184;4;3;2
WR96BLACK;2;1;2
WR96MILITARY;2;1;2
WR96WHITE;2;1;2
WT103STONE;2;1;2
LSJ032CRCOLR;1;1;5
COLR403FINO;1;1;5
LHF032BCBNCY;1;1;5
803055083110999;2;1;2
493909053513999;1;1;9
403380554272950;2;1;6
419934953334999;2;1;6
463070554155266;1;1;4
499470054155999;1;1;4
VK7190014;4;2;2
VK7200014;4;2;2
VK7220015;4;2;2
VK7250015;4;2;2
29G70D282S282;4;2;2
29G98D535S009;4;2;2
31425;4;1;1
GC001;4;1;1
GC001L;4;1;1
15A58750445WHIT;1;1;6
M48431WHITE;2;3;1
AFW141;1;1;9
CH3BLACK;1;1;4
242 BLUE;4;1;6
242 BROWN;4;1;6
243 WHITE;4;1;6
243 PINK;4;1;6
249 MULTI;4;1;6
249 GUN;4;1;6
246 GUN;4;1;6
278 BLUE;4;1;6
278 PURPLE;4;1;6
278 YEL;4;1;6
CL3514;2;5;3
BL6218;2;5;1
BL6179;2;5;1
BL6288;2;5;1
PRN1413330;4;3;1
460M05AP182;1;1;9
V70341;1;3;1
HC2BHEAVYDIRT;2;1;5
HC2BHEAVYTAR;2;1;5
HC2BHEAVYZINC;2;1;5
HC2BHEAVYGOLD;2;1;5
HC2CBLACK;2;1;5
HC2CTAR;2;1;5
HC2CZINC;2;1;5
PJK252BLACK;2;1;6
WHC2BTAR;1;1;5
WHC2BZINC;1;1;5
WHC2BBLKGOLD;1;1;5
F652PA72295193;1;1;5
F652RO72895193;1;1;6
F652RO85698199;1;1;6
F652RO85698193;1;1;6
F652SW79795026;1;1;3
