sku;price;special_from_date;special_to_date;special_price
SU4753 CMUG4029OBIANCO;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG4129OBIANCO;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG4229OBIANCO;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG4329OBIANCO;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG4429OBIANCO;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG;459.50;30/12/14;31/12/50;322.31
SU4753 CMUG;459.50;30/12/14;31/12/50;322.31
SU4753 SCWG3941ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4141ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4186EBLUE;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4241ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4286EBLUE;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4341ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4386EBLUE;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4441ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4486EBLUE;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4541ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG4641ONERO;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG;450.41;30/12/14;31/12/50;315.70
SU4753 SCWG;450.41;30/12/14;31/12/50;315.70
SU4669 C5MG40626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG41626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG42626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG43626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG44626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG45626ORED;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG;397.52;30/12/14;31/12/50;278.51
SU4669 C5MG;397.52;30/12/14;31/12/50;278.51
SU4669 V1MG4141ONERO;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG4241ONERO;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG4341ONERO;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG4441ONERO;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG4541ONERO;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG;433.06;30/12/14;31/12/50;303.31
SU4669 V1MG;433.06;30/12/14;31/12/50;303.31
SU5276 VG3C4141ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C41.541ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C4241ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C42.541ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C4341ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C4441ONERO;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C;728.10;30/12/14;31/12/50;509.92
SU5276 VG3C;728.10;30/12/14;31/12/50;509.92
SU5271 V6TC4129OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4141PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC41.529OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC41.541PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4229OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4241PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC42.529OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC42.541PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4329OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4341PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4429OESPRESO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC4441PNERO;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC;930.58;30/12/14;31/12/50;652.07
SU5271 V6TC;930.58;30/12/14;31/12/50;652.07
SU4945 V5SG4041ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG4141ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG4241ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG4341ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG4441ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG4541ONERO;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG;485.95;30/12/14;31/12/50;340.50
SU4945 V5SG;485.95;30/12/14;31/12/50;340.50
SU5278 N3RG4041ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG4141ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG4241ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG4341ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG4441ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG4541ONERO;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG;512.40;30/12/14;31/12/50;358.68
SU5278 N3RG;512.40;30/12/14;31/12/50;358.68
SU5170 C4LG404DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG414DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG424DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG434DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG444DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG454DONERO;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG;671.07;30/12/14;31/12/50;470.25
SU5170 C4LG;671.07;30/12/14;31/12/50;470.25
SU5166 V7SG-4001OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-4101OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-4201OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-4301OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-4401OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-4501OBIANCO;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-;680.17;30/12/14;31/12/50;476.86
SU5166 V7SG-;680.17;30/12/14;31/12/50;476.86
SU5165 V7SG4062ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG4162ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG4262ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG4362ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG4462ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG4562ORED;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG;697.52;30/12/14;31/12/50;488.43
SU5165 V7SG;697.52;30/12/14;31/12/50;488.43
SU5171 CVLG3962ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG4062ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG4162ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG4262ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG4362ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG4462ORED;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG;706.61;30/12/14;31/12/50;495.04
SU5171 CVLG;706.61;30/12/14;31/12/50;495.04
SU5168 V3SG3986EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG4086EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG4186EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG4286EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG4386EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG4486EBLUE;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG;521.49;30/12/14;31/12/50;365.29
SU5168 V3SG;521.49;30/12/14;31/12/50;365.29
SU5120 V9TG4141ONERO;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG4241ONERO;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG4341ONERO;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG4441ONERO;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG;680.17;30/12/14;31/12/50;476.86
SU5120 V9TG;680.17;30/12/14;31/12/50;476.86
SU5181 V1CG3941ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG4041ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG4141ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG4241ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG4341ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG4441ONERO;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG;671.07;30/12/14;31/12/50;470.25
SU5181 V1CG;671.07;30/12/14;31/12/50;470.25
SU5167 VLPG404DONERO;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG414DONERO;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG424DONERO;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG434DONERO;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG444DONERO;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG;591.74;30/12/14;31/12/50;414.88
SU5167 VLPG;591.74;30/12/14;31/12/50;414.88
SU5158 VSDG4241ONERO;557.85;30/12/14;31/12/50;390.91
SU5158 VSDG4341ONERO;557.85;30/12/14;31/12/50;390.91
SU5158 VSDG4441ONERO;557.85;30/12/14;31/12/50;390.91
SU5158 VSDG;557.85;30/12/14;31/12/50;390.91
SU5158 VSDG;557.85;30/12/14;31/12/50;390.91
SU5158 VSDG;557.85;30/12/14;31/12/50;390.91
O15264 NTV2L41OHNERO;904.13;30/12/14;31/12/50;633.06
O15264 NTV2M41OHNERO;904.13;30/12/14;31/12/50;633.06
O15264 NTV2;904.13;30/12/14;31/12/50;633.06
O15264 NTV2;904.13;30/12/14;31/12/50;633.06
O15264 NTV2;904.13;30/12/14;31/12/50;633.06
70376 21478439708NERO;852.07;17/10/14;31/12/50;596.69
70376 21478440701BIANCO;852.07;17/10/14;31/12/50;596.69
70376 21478440708NERO;852.07;17/10/14;31/12/50;596.69
70376 21478441701BIANCO;852.07;17/10/14;31/12/50;596.69
70376 21478441708NERO;852.07;17/10/14;31/12/50;596.69
70376 21478442701BIANCO;852.07;17/10/14;31/12/50;596.69
70376 21478442708NERO;852.07;17/10/14;31/12/50;596.69
70376 21478443701BIANCO;852.07;17/10/14;31/12/50;596.69
70376 21478443708NERO;852.07;17/10/14;31/12/50;596.69
70376 214784;852.07;17/10/14;31/12/50;596.69
70376 214784;852.07;17/10/14;31/12/50;596.69
70376 214784;852.07;17/10/14;31/12/50;596.69
70088 20768650814MARRONE;1641.32;17/10/14;31/12/50;1149.59
70088 20768654814MARRONE;1641.32;17/10/14;31/12/50;1149.59
70088 207686;1641.32;17/10/14;31/12/50;1149.59
70088 207686;1641.32;17/10/14;31/12/50;1149.59
70088 207686;1641.32;17/10/14;31/12/50;1149.59
69789 21494350008NERO;1468.60;17/10/14;31/12/50;1028.10
69789 21494350043RED;1468.60;17/10/14;31/12/50;1028.10
69789 21494352008NERO;1468.60;17/10/14;31/12/50;1028.10
69789 21494352043RED;1468.60;17/10/14;31/12/50;1028.10
69789 214943;1468.60;17/10/14;31/12/50;1028.10
69789 214943;1468.60;17/10/14;31/12/50;1028.10
69789 214943;1468.60;17/10/14;31/12/50;1028.10
69514 2146174881KROSSO;1035.54;17/10/14;31/12/50;725.62
69514 2146175281KROSSO;1035.54;17/10/14;31/12/50;725.62
69514 214617;1035.54;17/10/14;31/12/50;725.62
69514 214617;1035.54;17/10/14;31/12/50;725.62
69514 214617;1035.54;17/10/14;31/12/50;725.62
70131 2146173281KROSSO;533.06;17/10/14;31/12/50;373.55
70131 2146173381KROSSO;533.06;17/10/14;31/12/50;373.55
70131 2146173481KROSSO;533.06;17/10/14;31/12/50;373.55
70131 2146173581KROSSO;533.06;17/10/14;31/12/50;373.55
70131 214617;533.06;17/10/14;31/12/50;373.55
70131 214617;533.06;17/10/14;31/12/50;373.55
70131 214617;533.06;17/10/14;31/12/50;373.55
70376 21457541708NERO;852.07;17/10/14;31/12/50;596.69
70376 21457542708NERO;852.07;17/10/14;31/12/50;596.69
70376 21457543708NERO;852.07;17/10/14;31/12/50;596.69
70376 214575;852.07;17/10/14;31/12/50;596.69
70376 214575;852.07;17/10/14;31/12/50;596.69
70376 214575;852.07;17/10/14;31/12/50;596.69
69732 21257250008NERO;3885.12;17/10/14;31/12/50;2719.83
69732 212572;3885.12;17/10/14;31/12/50;2719.83
69732 212572;3885.12;17/10/14;31/12/50;2719.83
69732 212572;3885.12;17/10/14;31/12/50;2719.83
70054 21244731813NERO;1016.53;30/12/99;30/12/99;711.57
70054 21244733813NERO;1016.53;30/12/99;30/12/99;711.57
70054 21244734813NERO;1016.53;30/12/99;30/12/99;711.57
70054 21244735813NERO;1016.53;30/12/99;30/12/99;711.57
70054 212447;1016.53;30/12/99;30/12/99;711.57
70054 212447;1016.53;30/12/99;30/12/99;711.57
70054 212447;1016.53;30/12/99;30/12/99;711.57
69954 214592L732NERO;501.65;17/10/14;31/12/50;351.24
69954 214592M732NERO;501.65;17/10/14;31/12/50;351.24
69954 214592XL732NERO;501.65;17/10/14;31/12/50;351.24
69954 214592;501.65;17/10/14;31/12/50;351.24
69954 214592;501.65;17/10/14;31/12/50;351.24
69954 214592;501.65;17/10/14;31/12/50;351.24
67415 2142012XL008NERO;347.93;17/10/14;31/12/50;243.80
67415 214201L008NERO;347.93;17/10/14;31/12/50;243.80
67415 214201M008NERO;347.93;17/10/14;31/12/50;243.80
67415 214201S008NERO;347.93;17/10/14;31/12/50;243.80
67415 214201XL008NERO;347.93;17/10/14;31/12/50;243.80
67415 214201;347.93;17/10/14;31/12/50;243.80
67415 214201;347.93;17/10/14;31/12/50;243.80
67415 214201;347.93;17/10/14;31/12/50;243.80
69976 214201L008NERO;787.60;17/10/14;31/12/50;552.07
69976 214201M008NERO;787.60;17/10/14;31/12/50;552.07
69976 214201XL008NERO;787.60;17/10/14;31/12/50;552.07
69976 214201;787.60;17/10/14;31/12/50;552.07
69976 214201;787.60;17/10/14;31/12/50;552.07
69976 214201;787.60;17/10/14;31/12/50;552.07
69969 209743-2XL043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-2XL234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-3XL043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-3XL234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-4XL043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-L043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-L234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-M043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-M234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-S043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-S234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-XL043ROSSO;657.85;17/10/14;31/12/50;461.16
69969 209743-XL234GREEN;657.85;17/10/14;31/12/50;461.16
69969 209743-;657.85;17/10/14;31/12/50;461.16
69969 209743-;657.85;17/10/14;31/12/50;461.16
69969 209743-;657.85;17/10/14;31/12/50;461.16
69968 209743-2XL234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-3XL234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-L234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-M234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-S234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-XL234GREEN;323.14;17/10/14;31/12/50;226.45
69968 209743-;323.14;17/10/14;31/12/50;226.45
69968 209743-;323.14;17/10/14;31/12/50;226.45
69968 209743-;323.14;17/10/14;31/12/50;226.45
69967 2097432XL008NERO;297.52;17/10/14;31/12/50;208.26
69967 209743L008NERO;297.52;17/10/14;31/12/50;208.26
69967 209743L043RED;297.52;17/10/14;31/12/50;208.26
69967 209743M008NERO;297.52;17/10/14;31/12/50;208.26
69967 209743M043RED;297.52;17/10/14;31/12/50;208.26
69967 209743S008NERO;297.52;17/10/14;31/12/50;208.26
69967 209743S043RED;297.52;17/10/14;31/12/50;208.26
69967 209743XL008NERO;297.52;17/10/14;31/12/50;208.26
69967 209743XL043RED;297.52;17/10/14;31/12/50;208.26
69967 209743;297.52;17/10/14;31/12/50;208.26
69967 209743;297.52;17/10/14;31/12/50;208.26
69967 209743;297.52;17/10/14;31/12/50;208.26
69569 2146712XL438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 2146713XL438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 2146714XL438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 214671L438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 214671M438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 214671XL438ROSSO;683.47;17/10/14;31/12/50;478.51
69569 214671;683.47;17/10/14;31/12/50;478.51
69569 214671;683.47;17/10/14;31/12/50;478.51
69569 214671;683.47;17/10/14;31/12/50;478.51
70378 2148472XL700MMARRON;993.39;17/10/14;31/12/50;695.87
70378 2148473XL700MMARRON;993.39;17/10/14;31/12/50;695.87
70378 214847L700MMARRON;993.39;17/10/14;31/12/50;695.87
70378 214847M700MMARRON;993.39;17/10/14;31/12/50;695.87
70378 214847XL700MMARRON;993.39;17/10/14;31/12/50;695.87
70378 214847;993.39;17/10/14;31/12/50;695.87
70378 214847;993.39;17/10/14;31/12/50;695.87
70378 214847;993.39;17/10/14;31/12/50;695.87
70378 2148452XL732NERO;993.39;17/10/14;31/12/50;695.87
70378 2148453XL732NERO;993.39;17/10/14;31/12/50;695.87
70378 214845L732NERO;993.39;17/10/14;31/12/50;695.87
70378 214845M732NERO;993.39;17/10/14;31/12/50;695.87
70378 214845XL732NERO;993.39;17/10/14;31/12/50;695.87
70378 214845;993.39;17/10/14;31/12/50;695.87
70378 214845;993.39;17/10/14;31/12/50;695.87
70378 214845;993.39;17/10/14;31/12/50;695.87
70379 214844L732NERO;734.71;17/10/14;31/12/50;514.88
70379 214844M732NERO;734.71;17/10/14;31/12/50;514.88
70379 214844XL732NERO;734.71;17/10/14;31/12/50;514.88
70379 214844;734.71;17/10/14;31/12/50;514.88
70379 214844;734.71;17/10/14;31/12/50;514.88
70379 214844;734.71;17/10/14;31/12/50;514.88
70040 2019522XL001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 2019523XL001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 2019524XL001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952L001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952M001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952S001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952XL001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952XS001BIANCO;254.55;17/10/14;31/12/50;178.51
70040 201952;254.55;17/10/14;31/12/50;178.51
70040 201952;254.55;17/10/14;31/12/50;178.51
70040 201952;254.55;17/10/14;31/12/50;178.51
69997 2019522XL001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 2019523XL001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 201952L001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 201952M001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 201952S001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 201952XL001BIANCO;536.36;17/10/14;31/12/50;376.03
69997 201952;536.36;17/10/14;31/12/50;376.03
69997 201952;536.36;17/10/14;31/12/50;376.03
69997 201952;536.36;17/10/14;31/12/50;376.03
69990 201952-2XL043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-3XL043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-4XL043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-L043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-M043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-S043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-XL043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-XS043RED;546.28;17/10/14;31/12/50;382.64
69990 201952-;546.28;17/10/14;31/12/50;382.64
69990 201952-;546.28;17/10/14;31/12/50;382.64
69990 201952-;546.28;17/10/14;31/12/50;382.64
70008 2019522XL008NERO;429.75;17/10/14;31/12/50;300.83
70008 2019523XL008NERO;429.75;17/10/14;31/12/50;300.83
70008 201952L008NERO;429.75;17/10/14;31/12/50;300.83
70008 201952M008NERO;429.75;17/10/14;31/12/50;300.83
70008 201952S008NERO;429.75;17/10/14;31/12/50;300.83
70008 201952XL008NERO;429.75;17/10/14;31/12/50;300.83
70008 201952;429.75;17/10/14;31/12/50;300.83
70008 201952;429.75;17/10/14;31/12/50;300.83
70008 201952;429.75;17/10/14;31/12/50;300.83
69989 2019522XL008NERO;519.83;17/10/14;31/12/50;364.46
69989 2019523XL008NERO;519.83;17/10/14;31/12/50;364.46
69989 2019524XL008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952L008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952M008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952S008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952XL008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952XS008NERO;519.83;17/10/14;31/12/50;364.46
69989 201952;519.83;17/10/14;31/12/50;364.46
69989 201952;519.83;17/10/14;31/12/50;364.46
69989 201952;519.83;17/10/14;31/12/50;364.46
70003 2019522XL001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 2019523XL001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 201952L001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 201952M001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 201952S001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 201952XL001BIANCO;721.49;17/10/14;31/12/50;505.79
70003 201952;721.49;17/10/14;31/12/50;505.79
70003 201952;721.49;17/10/14;31/12/50;505.79
70003 201952;721.49;17/10/14;31/12/50;505.79
69999 2019522XL001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 2019523XL001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 201952L001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 201952M001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 201952S001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 201952XL001BIANCO;607.44;17/10/14;31/12/50;425.62
69999 201952;607.44;17/10/14;31/12/50;425.62
69999 201952;607.44;17/10/14;31/12/50;425.62
69999 201952;607.44;17/10/14;31/12/50;425.62
70007 2019522XL001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 2019523XL001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 201952L001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 201952M001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 201952S001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 201952XL001BIANCO;429.75;17/10/14;31/12/50;300.83
70007 201952;429.75;17/10/14;31/12/50;300.83
70007 201952;429.75;17/10/14;31/12/50;300.83
70007 201952;429.75;17/10/14;31/12/50;300.83
69939 2019522XL008NERO;247.11;17/10/14;31/12/50;173.55
69939 2019523XL008NERO;247.11;17/10/14;31/12/50;173.55
69939 201952L008NERO;247.11;17/10/14;31/12/50;173.55
69939 201952M008NERO;247.11;17/10/14;31/12/50;173.55
69939 201952S008NERO;247.11;17/10/14;31/12/50;173.55
69939 201952XL008NERO;247.11;17/10/14;31/12/50;173.55
69939 201952;247.11;17/10/14;31/12/50;173.55
69939 201952;247.11;17/10/14;31/12/50;173.55
69939 201952;247.11;17/10/14;31/12/50;173.55
70169 2019522XL001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 2019522XL234GREEN;474.38;17/10/14;31/12/50;332.23
70169 2019523XL001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 2019523XL234GREEN;474.38;17/10/14;31/12/50;332.23
70169 201952L001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 201952L234GREEN;474.38;17/10/14;31/12/50;332.23
70169 201952M001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 201952M234GREEN;474.38;17/10/14;31/12/50;332.23
70169 201952S001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 201952S234GREEN;474.38;17/10/14;31/12/50;332.23
70169 201952XL001BIANCO;474.38;17/10/14;31/12/50;332.23
70169 201952XL234GREEN;474.38;17/10/14;31/12/50;332.23
70169 201952;474.38;17/10/14;31/12/50;332.23
70169 201952;474.38;17/10/14;31/12/50;332.23
70169 201952;474.38;17/10/14;31/12/50;332.23
69066 2147872XL741BLUE;448.76;17/10/14;31/12/50;314.88
69066 2147873XL741BLUE;448.76;17/10/14;31/12/50;314.88
69066 214787L741BLUE;448.76;17/10/14;31/12/50;314.88
69066 214787M741BLUE;448.76;17/10/14;31/12/50;314.88
69066 214787S741BLUE;448.76;17/10/14;31/12/50;314.88
69066 214787XL741BLUE;448.76;17/10/14;31/12/50;314.88
69066 214787;448.76;17/10/14;31/12/50;314.88
69066 214787;448.76;17/10/14;31/12/50;314.88
69066 214787;448.76;17/10/14;31/12/50;314.88
70011 209760L043RED;334.71;17/10/14;31/12/50;234.71
70011 209760L234GREEN;334.71;17/10/14;31/12/50;234.71
70011 209760M043RED;334.71;17/10/14;31/12/50;234.71
70011 209760M234GREEN;334.71;17/10/14;31/12/50;234.71
70011 209760S043RED;334.71;17/10/14;31/12/50;234.71
70011 209760S234GREEN;334.71;17/10/14;31/12/50;234.71
70011 209760XL043RED;334.71;17/10/14;31/12/50;234.71
70011 209760XL234GREEN;334.71;17/10/14;31/12/50;234.71
70011 209760;334.71;17/10/14;31/12/50;234.71
70011 209760;334.71;17/10/14;31/12/50;234.71
70011 209760;334.71;17/10/14;31/12/50;234.71
69965 21313241001BIANCO;571.90;17/10/14;31/12/50;400.83
69965 21313241008NERO;571.90;17/10/14;31/12/50;400.83
69965 21313242001BIANCO;571.90;17/10/14;31/12/50;400.83
69965 21313242008NERO;571.90;17/10/14;31/12/50;400.83
69965 21313243001BIANCO;571.90;17/10/14;31/12/50;400.83
69965 21313243008NERO;571.90;17/10/14;31/12/50;400.83
69965 21313244001BIANCO;571.90;17/10/14;31/12/50;400.83
69965 21313244008NERO;571.90;17/10/14;31/12/50;400.83
69965 213132;571.90;17/10/14;31/12/50;400.83
69965 213132;571.90;17/10/14;31/12/50;400.83
69965 213132;571.90;17/10/14;31/12/50;400.83
69972 21459341732NERO;571.90;17/10/14;31/12/50;400.83
69972 21459342732NERO;571.90;17/10/14;31/12/50;400.83
69972 214593;571.90;17/10/14;31/12/50;400.83
